i want to leave you with one last thought .	我想給你們一個想法 。
how could this have gone by like lightning ?	如何像燈光嗎 ?
congo will go from 60 to 120 .	總會從60到120年到60年到120歲 。
and that was embarrassing .	這是非常令人驚嘆的 。
so she created a support group for parents like her .	所以她創造了一個支持像她一樣 。
it's about cartography .	關於漫畫 。
i'm going to tell you about that technology .	我要告訴各位 , 科技 。
can we be much more gentle with light ?	我們能用燈光嗎 ?
there are two billion young people between 15 and 30 .	在15億個年輕人之間有兩億個年輕人 。
it makes no sense , if you think about it .	假如 , 如果你想想它 。
and i will give you several examples .	我會給你們幾個例子 。
they lack even the most basic amenities .	他們甚至是最基本的 。
because teams always use technology to win games .	因為團隊總是用科技來贏 。
we can't put humans in the water .	我們不能把人類放在水裡 。
i can explain you . i shall try .	我可以向各位解釋 。
rm: ok , here we go , ok .	克里斯:好 , 我們來了 。
you see the camera fixed on top .	你看到攝影機上的圖片 。
that is our shared human brilliance .	這就是我們分享人類的能力 。
why the hell should i learn this ? ok ?	我為什麼要學這個嗎 ? 好嗎 ?
i have a daughter , mulan .	我有一個女兒 , 穆斯蘭 。
so those options are all out .	所以這些選項都是全部的 。
you add the droplet to the system .	你在系統上癮了 。
we've got to show these kids interesting stuff .	我們必須要展示這些孩子有有趣的事 。
today , i am going to talk about anger .	今天我要談談憤怒 。
i said , " something's wrong here . "	我說: 「 沒錯 。 」
take me anywhere you want to go .	請我去哪個地方 。
but i'll tell you some of that today .	但我今天要告訴各位一些 。
well what they found was mislabeled fish .	他們發現的魚群是錯誤的 。
and yet in effect , it is happening right now .	然而 , 效果現在發生了 。
and all because he decided to walk that day .	因為他決定走那天 。
one website , not thousands .	一個網站 , 不是數千個網站 。
and they have lower health care costs .	他們有較低的醫療照護 。
" not so fast , " say other people .	「 別這麼快 , 說別人 。
again , it sounds like a good idea .	同樣的 , 聽起來很棒 。
that's very , very clear .	這是非常清楚的 。
can we use cell phone tower data ?	我們能用手機來處理數據嗎 ?
because they've seen it on the ground .	因為他們在地面上看到了 。
of course , not every stay is like that .	當然 , 不是像這樣 。
this is not fiction , nothing at all .	這並不符合 。
the more i play , the better i work .	我最好玩 , 是我的工作 。
and janitor man says nothing to me .	傑尼人對我說 , 沒什麼 。
but i'll spare you that .	但我要給你們看 。
but why do i have to go to school ?	但我為什麼要去上學嗎 ?
it's not . a is true here .	這不是真的 。
this is what happened in tunisia .	這是在亞利亞的發生 。
i see the looks on your faces .	我看到你的臉上看似 。
it has focused on the here and now .	專注在這裡 , 現在已經專注在這裡 。
they're always happy when i do that .	他們總是很開心 。
so there , we experience the translation .	所以 , 我們經歷了轉變 。
you put it on a cooking fire .	你把它放在咖啡上 。
i said , " move your normal hand . "	我說: 「 移動你的正常手 。 」
lp: yeah , absolutely .	ll:是的 。
the best of both worlds in a way .	世界上最好的世界 。
then , and only then , hope will come .	然後 , 希望能來吧 。
it is travel in time , travel on time .	這是旅行的旅行 。
most of you said u , which is right .	大部分的人都說 , 美國是的 。
because it is now democratized .	因為現在已經民主了 。
they need to be protected from humanity .	他們需要保護人性 。
who here has had surgery ?	誰有手術嗎 ?
and if they said yes , they built it .	如果他們說的 , 他們建造了它 。
now , think of what i told you .	想想我所說的 。
it's far from perfect , obviously .	很顯然 , 很明顯 。
but over time , things started to go ok .	但隨著時間 , 事情開始好好 。
and that's a backdoor which will take over your computer .	這是一個會帶著電腦的背景 。
it's to say we operate on two levels .	為了說我們在兩階階級上選擇 。
they've expanded and enriched our lives .	他們已經擴展了我們的生活 。
so scott collected the gong by himself .	所以 , 拍攝了他自己的目標 。
these adults , they're working in their field .	這些成年 , 他們正在工作 。
so we're hoping that's what they'll do .	所以我們希望他們會做什麼 。
because future people don't participate in markets today .	因為未來的人們不會參與市場 。
and that's what i'm very passionate about .	這就是我非常熱愛的 。
lb: well , the way forward is still the same .	lb:嗯 , 向前的路徑也同樣 。
think of it as a project that spans over about 10 years .	想想這10年的時間 , 花了10年的時間 。
we're almost blindly reliant on it .	我們幾乎是盲目的 。
they said no . they are not going to drink tea .	他們說 , 他們不願意喝茶 。
zero is the number that's different from the others .	零是來自其他的數字 。
i thought i'd begin with a scene of war .	我想我從戰爭開始 。
we didn't stop with the lung on a chip .	我們不停留在晶片上 。
the site has adult content on it .	網站上有超級的內容 。
the first is the automotive industry .	第一是自動的產業 。
so it's a very hard model to accept .	所以 , 這是一個非常困難的模型 。
so , that's just a rock in the hillside .	所以 , 這只是在山壁的岩石 。
why was he recovering from surgery ?	為什麼他從德國的退休 ?
i don't exercise regularly .	我並不特別特別興奮 。
and we don't want to have this argument .	我們不想有這個論點 。
and then you have something like this , which is interplast .	然後你有像這樣的樣子 。
what is a scientist with no laboratory ?	沒有實驗室的科學家呢 ?
right , it's gone ? or is it still up there ?	好嗎 ? 還是在哪裡 ?
get a knife . cut it into four portions .	拿一個廚房 , 把四個報告放到四個報告 。
so good luck . we're all in this with you .	幸運的是 , 我們都和你們一起 。
who gets safe surgery and who doesn't ?	誰有安全的手術 , 不是嗎 ?
and so far , they're all safe and highly effective .	目前 , 他們都是安全和有效的 。
so you can preserve the darkness and make the light .	所以你可以預測黑暗和製造燈光 。
and sometimes that means setting aside your personal opinion .	有時候 , 這就表示在你個人的選擇上 。
and that is the 40 years that women have advocated .	這四年來 , 女性有投票 。
you both won . i congratulate both of you .	你兩者都贏了 。
but the conversation has begun , and together we can all learn .	但對談的對話 , 我們能一起學習 。
second , we need to save our oldgrowth forests .	第二 , 我們需要拯救我們的老老人 。
i don't look like a motor vehicle .	我不喜歡運動員 。
how about a set of voices that have never been heard from before .	關於以前從未聽過的聲音 。
we are not the only ones who care about our mates .	我們不是唯一關心我們的智慧 。
the mycelium absorbs the oil .	冰淇淋是石油 。
think about what happened , after all , to the poor frog .	想想這些事發生了什麼事 , 為了貧窮 。
and i think that thing is social panafricanism .	我認為 , 社會的基礎是社群主義 。
it's a strange place inside a nanotube .	這是一個很奇怪的地方 。
they have trouble relating to other people .	他們對其他人有爭議 。
and i went trottin' down that hallway .	我去了那天去了 。
i am that refugee , and i am that girl .	我是個難民 , 我就是那個女孩 。
by the way , the netherlands is an interesting story .	順利來說 , 鄰居是個有趣的故事 。
is a bridge female ? i don't know .	這是個橋 ? 我不知道 。
on the lips . nibble the ears maybe .	在圖書上 , nibblelelelelelelelelele 。
now , that is only a little bit hyperbolic .	這只是個小的物理 。
now you know the lists i'm talking about .	各位都知道我在談論的關係 。
this next chart looks at more recent data .	下一個角色看得更多的數據 。
we love this music so much we actually dance to it .	我們很喜歡這個音樂 , 其實我們很喜歡它 。
here we have john von neumann .	這裡有johnnnnn 。
so tell us more about what we're actually looking at here .	所以 , 告訴我們 , 其實我們在找什麼 。
now , it's not a false color view .	現在 , 這不是一個很棒的顏色 。
now i'm making it available to schools .	我現在可以讓它有很大的學校 。
you put these 10 samples at once in the cage .	一旦你在劍橋時 , 一旦你把這些10樣樣樣樣本放進去 。
