and i think that's where we are .	我認為這就是我們所在的地方 。
tm: are you man enough to be ?	湯姆:你有男人嗎 ?
this is from a global survey .	這是來自全球調查 。
in india there is a rape every three minutes .	在印度每三分鐘都有強暴 。
first the a blocks hold themselves in place .	首先 , 阻擋了自己 。
they lack even the most basic amenities .	他們甚至缺乏最基本的救護 。
autonomy was our highest value .	自主性是我們最高的價值 。
" i have a little web design company . "	「 我有一個小網站設計公司 。 」
brown people , illegal .	棕色人民 , 非法 。
congo will go from 60 to 120 .	剛果會從60到120 。
how could this have gone by like lightning ?	這怎麼會像燈光一樣 ?
and that was embarrassing .	那很尷尬 。
so she created a support group for parents like her .	所以她為像她這樣的父母建立了支持團體 。
it's about cartography .	這是關於漫畫 。
i'm going to tell you about that technology .	我要告訴各位這項技術 。
can we be much more gentle with light ?	我們能用光來得更溫柔嗎 ?
the first is zero tolerance .	第一個是零和的 。
because teams always use technology to win games .	因為團隊總是用科技來贏得遊戲 。
it makes no sense , if you think about it .	想想看 , 這不合理 。
you see the camera fixed on top .	你可以看到攝影機在上面填滿了 。
we don't do the everything else so well .	我們不做其他事 。
but still , i love imagining it .	但是 , 我很喜歡想像它 。
geologic process in action here .	這裡的地理過程 。
and do not believe that that isn't coming .	不要相信這不是來的 。
i can explain you . i shall try .	我可以解釋 , 我來試試看 。
you add the droplet to the system .	你加入系統的乾燥 。
that is our shared human brilliance .	這是我們共享人類的聰明 。
but i'll tell you some of that today .	但我今天要告訴各位一些 。
i said , " something's wrong here . "	我說: 「 這裡有什麼問題 。 」
take me anywhere you want to go .	無論你想要去哪裡 。
why the hell should i learn this ? ok ?	為什麼我要學這個 ? 好嗎 ?
i have a daughter , mulan .	我有一個女兒 , 穆蘭 。
and yet in effect , it is happening right now .	但事實上 , 它現在正在發生 。
so those options are all out .	所以這些選項都是出去的 。
we've got to show these kids interesting stuff .	我們必須展示這些孩子有趣的事 。
i told you . they'll go there .	我告訴你們 , 他們會去那裡 。
today , i am going to talk about anger .	今天 , 我要談談談憤怒 。
but over time , things started to go ok .	但隨著時間過去 , 事情開始好轉 。
most of you said u , which is right .	你們大部分都說過u , 沒錯 。
this is not fiction , nothing at all .	這完全不是小說 , 什麼都沒有 。
but i'll spare you that .	但是我會向你們說明 。
because they've seen it on the ground .	因為他們在地面上看過 。
of course , not every stay is like that .	當然 , 不是每個留在這樣的情況下 。
again , it sounds like a good idea .	同樣的 , 聽起來好像是個好主意 。
and they have lower health care costs .	他們有較低的醫療照護成本 。
" not so fast , " say other people .	「 不要這麼快 , 」 說其他人 。
can we use cell phone tower data ?	我們能用手機大樓資料嗎 ?
the more i play , the better i work .	我越玩越多 , 我的工作越好 。
that's very , very clear .	這是非常非常清楚的 。
and janitor man says nothing to me .	詹姆士對我說什麼都沒有 。
and charles started not liking that .	查爾斯開始不關心這件事 。
and you might save a ton of money .	你可能省下一噸的錢 。
wikipedia changed the world , too .	維基百科也改變了世界 。
the other is obviously a computer mouse .	另一個顯然是電腦老鼠 。
it is travel in time , travel on time .	它是在時間旅行 , 時間旅行 。
the phone rang and it was my doctor .	電話強暴 , 我的醫生 。
so there , we experience the translation .	所以 , 我們體驗到翻譯 。
you put it on a cooking fire .	你把它放到烹飪的火上 。
i said , " move your normal hand . "	我說: 「 移動你的正常手 。 」
lp: yeah , absolutely .	賴瑞:是的 , 絕對是 。
the best of both worlds in a way .	世界上最好的兩種世界 。
then , and only then , hope will come .	接著 , 只有那時 , 希望會來 。
it has focused on the here and now .	它專注於這裡 , 現在 。
it's far from perfect , obviously .	很明顯地 , 從完美的角度來看 ,
they need to be protected from humanity .	他們必須受到人性的保護 。
who here has had surgery ?	這裡有誰手術 ?
now , think of what i told you .	現在 , 想想我說的 。
and if they said yes , they built it .	如果他們說是的 , 他們就建造了 。
because it is now democratized .	因為現在已經被民主化了 。
one website , not thousands .	一個網站 , 不是成千上萬 。
and all because he decided to walk that day .	因為那天他決定走路 。
and that's a backdoor which will take over your computer .	這是一家會帶著你的電腦的背景 。
it's to say we operate on two levels .	意思是 , 我們在兩個層面上操作 。
we are not the only ones who care about our mates .	我們不是唯一關心我們的伴侶 。
so good luck . we're all in this with you .	幸運的是 , 我們都跟你一起 。
so we're hoping that's what they'll do .	我們希望這是他們會做的 。
lb: well , the way forward is still the same .	賴瑞:嗯 , 向前邁進還是一樣 。
and that's what i'm very passionate about .	這就是我非常熱衷的 。
these adults , they're working in their field .	這些成年人 , 他們在他們的領域工作 。
because future people don't participate in markets today .	因為未來人今天不參與市場 。
we're almost blindly reliant on it .	我們幾乎盲目地仰賴它 。
think of it as a project that spans over about 10 years .	想想看 , 花了十年的時間 。
they said no . they are not going to drink tea .	他們說不不 , 他們不會喝茶 。
so it's a very hard model to accept .	所以 , 很難接受的模型 。
who gets safe surgery and who doesn't ?	誰會得到安全手術 , 誰沒有 ?
we didn't stop with the lung on a chip .	我們沒有停止在晶片上 。
zero is the number that's different from the others .	零和其他的數字是不同的 。
the first is the automotive industry .	第一個是自動化產業 。
the site has adult content on it .	網站上有成人內容 。
i don't exercise regularly .	我不常練習 。
so , that's just a rock in the hillside .	這只是山丘上的岩石 。
and we don't want to have this argument .	我們不想提出這個論點 。
why was he recovering from surgery ?	為什麼他從手術中恢復呢 ?
what is a scientist with no laboratory ?	沒有實驗室的科學家是什麼 ?
and then you have something like this , which is interplast .	然後你有類似這樣的東西 , 這是互相交互作用 。
right , it's gone ? or is it still up there ?	沒錯 , 還是還在上面 ?
is a bridge female ? i don't know .	是一座橋嗎 ? 我不知道 。
and i went trottin' down that hallway .	我去了那座大廳 。
and so far , they're all safe and highly effective .	目前為止 , 它們都是安全且有效率的 。
second , we need to save our oldgrowth forests .	第二 , 我們需要拯救我們的老森林 。
and that is the 40 years that women have advocated .	這是女性避免的40年 。
so you can preserve the darkness and make the light .	所以你可以保留黑暗 , 使光亮 。
and sometimes that means setting aside your personal opinion .	有時 , 這意味著在你個人的意見下設定 。
how about a set of voices that have never been heard from before .	從來沒有聽過的聲音 。
but the conversation has begun , and together we can all learn .	但對話已經開始了 , 我們都可以一起學習 。
i don't look like a motor vehicle .	我看起來不像摩托車 。
i thought i'd begin with a scene of war .	我以為我從戰場開始 。
so , he pulled me up , and i was fine .	所以 , 他把我拉起來 , 我很好 。
now , that is only a little bit hyperbolic .	現在 , 這只是一點氫氣 。
and i think that thing is social panafricanism .	我認為 , 事情是社會泛濫主義 。
they have trouble relating to other people .	他們對他人感到困惑 。
it's a strange place inside a nanotube .	這是奈米管內的奇怪地方 。
get a knife . cut it into four portions .	拿個刀 , 切成四個部分 。
the mycelium absorbs the oil .	菌絲體會吸收石油 。
by the way , the netherlands is an interesting story .	順便說一下 , 荷蘭是一個有趣的故事 。
so scott collected the gong by himself .	史考特自己收集了這個目標 。
think about what happened , after all , to the poor frog .	想想看 , 畢竟發生了什麼事 , 在貧窮的青蛙身上 。
