and i think that's where we are .	我認為那就是我們在的地方 。
moved to a house near a park .	搬到一個公園附近的房子 。
tm: are you man enough to be ?	湯姆:你夠男人嗎 ?
this is from a global survey .	這是來自全球調查 。
in india there is a rape every three minutes .	在印度每三分鐘都有種強暴 。
first the a blocks hold themselves in place .	首先 , 一塊磚塊會自住 。
they lack even the most basic amenities .	他們甚至缺乏最基本的杏仁核 。
autonomy was our highest value .	自主性是我們最高的價值 。
" i have a little web design company . "	「 我有個網站設計公司 。 」
brown people , illegal .	褐色的人 , 非法 。
congo will go from 60 to 120 .	剛果會從60到120歲 。
how could this have gone by like lightning ?	這怎麼可能發生像光一樣 ?
and that was embarrassing .	那很尷尬 。
so she created a support group for parents like her .	所以她為像她這樣的父母建立一個支持團體 。
it's about cartography .	重點是漫畫 。
i'm going to tell you about that technology .	我要告訴各位這個技術 。
can we be much more gentle with light ?	我們能更溫柔嗎 ?
the first is zero tolerance .	首先是零 。
because teams always use technology to win games .	因為團隊總是使用科技來贏得遊戲 。
it makes no sense , if you think about it .	如果你想到它的話 , 它就不會合理 。
you see the camera fixed on top .	你可以看到攝影機在上面修補了 。
we don't do the everything else so well .	我們沒有做任何事 。
but still , i love imagining it .	但是 , 我很愛它 。
geologic process in action here .	地質處理過程 。
and do not believe that that isn't coming .	不相信那不是來的 。
i can explain you . i shall try .	我可以解釋你 。 我試試試 。
you add the droplet to the system .	你將乾旱加入系統 。
that is our shared human brilliance .	這就是我們共享的人類智慧 。
but i'll tell you some of that today .	但今天我要告訴各位一些 。
i said , " something's wrong here . "	我說: 「 這裡有什麼問題 。 」
take me anywhere you want to go .	把我帶到任何地方 。
why the hell should i learn this ? ok ?	為什麼我要學這個呢 ? 好吧 ?
i have a daughter , mulan .	我有個女兒 , 穆斯蘭 。
and yet in effect , it is happening right now .	但事實上 , 現在正在發生 。
so those options are all out .	所以這些選項都出來了 。
we've got to show these kids interesting stuff .	我們必須展示這些孩子有趣的東西 。
i told you . they'll go there .	我告訴你們 , 他們會去那裡 。
today , i am going to talk about anger .	今天 , 我要談談憤怒 。
but over time , things started to go ok .	但隨著時間過去 , 事情開始沒關係 。
most of you said u , which is right .	你們大部分都說過u , 沒錯 。
this is not fiction , nothing at all .	這不是小說 , 什麼都沒有 。
but i'll spare you that .	但是我會把你們拼起來 。
because they've seen it on the ground .	因為他們在地上看過它 。
of course , not every stay is like that .	當然 , 不是每個人都待這樣 。
again , it sounds like a good idea .	同樣地 , 這聽起來像是個好主意 。
and they have lower health care costs .	他們有較低的健康照護成本 。
" not so fast , " say other people .	「 不要這麼快 , 」 說其他人 。
can we use cell phone tower data ?	我們能使用手機的大樓資料嗎 ?
the more i play , the better i work .	我玩得越多 , 我的工作越好 。
that's very , very clear .	非常清楚 。
and janitor man says nothing to me .	珍妮佛人對我說什麼都沒關係 。
and charles started not liking that .	查爾斯開始抱怨這件事 。
and you might save a ton of money .	你也許可以拯救一噸的錢 。
wikipedia changed the world , too .	維基百科也改變了世界 。
the other is obviously a computer mouse .	另一種顯然是電腦老鼠 。
it is travel in time , travel on time .	時間到處旅行 。
the phone rang and it was my doctor .	電話響起了我的醫生 。
so there , we experience the translation .	在那裡 , 我們經歷了翻譯 。
you put it on a cooking fire .	你把它放在一個烹飪的火上 。
i said , " move your normal hand . "	我說: 「 移動你的正常手 」 。
lp: yeah , absolutely .	lp:是的 , 絕對是 。
the best of both worlds in a way .	兩種世界最好的方式 。
then , and only then , hope will come .	在那之後 , 希望會出現 。
it has focused on the here and now .	它專注於這裡 , 現在 。
it's far from perfect , obviously .	很顯然是從完美、很明顯的 。
they need to be protected from humanity .	他們需要受到人性保護 。
who here has had surgery ?	誰有手術 ?
now , think of what i told you .	想想我所說的 。
and if they said yes , they built it .	如果他們說是的 , 他們就建立了它 。
because it is now democratized .	因為現在民主化了 。
one website , not thousands .	一個網站 , 不是數千人 。
and all because he decided to walk that day .	因為那天他決定走路 。
and that's a backdoor which will take over your computer .	這是一扇門 , 它會帶過你的電腦 。
it's to say we operate on two levels .	假設我們在兩種層面上運作 。
we are not the only ones who care about our mates .	我們不是唯一關心我們的伴侶 。
so good luck . we're all in this with you .	好運氣 。 我們都跟你一起參與 。
so we're hoping that's what they'll do .	我們希望這是他們會做的事 。
lb: well , the way forward is still the same .	lb:嗯 , 前方仍然一樣 。
and that's what i'm very passionate about .	這就是我熱愛的 。
these adults , they're working in their field .	這些成年人在田裡工作 。
because future people don't participate in markets today .	因為未來的人不會參與市場 。
we're almost blindly reliant on it .	我們幾乎是盲目地仰賴它 。
think of it as a project that spans over about 10 years .	想想看 , 花了十年的時間 。
they said no . they are not going to drink tea .	他們說沒有 。 他們不會喝茶 。
so it's a very hard model to accept .	所以很難接受這個模式 。
who gets safe surgery and who doesn't ?	誰會得到安全手術 , 誰不會 ?
we didn't stop with the lung on a chip .	我們沒有在晶片上停止肺部 。
zero is the number that's different from the others .	零和其他的數字不同 。
the first is the automotive industry .	第一 , 自動化產業 。
the site has adult content on it .	網站上有成人內容 。
i don't exercise regularly .	我不太常練習 。
so , that's just a rock in the hillside .	這只是山丘上的石頭 。
and we don't want to have this argument .	我們不想有這樣的論點 。
why was he recovering from surgery ?	為什麼他從手術中恢復 ?
what is a scientist with no laboratory ?	一個沒有實驗室的科學家呢 ?
and then you have something like this , which is interplast .	然後你有類似這樣的介面 。
right , it's gone ? or is it still up there ?	沒錯 , 它還在上面嗎 ?
is a bridge female ? i don't know .	這是個橋樑嗎 ? 我不知道 。
and i went trottin' down that hallway .	我去了特洛特的那條街道 。
and so far , they're all safe and highly effective .	到目前為止 , 它們都是安全且有效率的 。
second , we need to save our oldgrowth forests .	第二 , 我們需要拯救我們的老森林 。
and that is the 40 years that women have advocated .	這就是女性避免的40年 。
so you can preserve the darkness and make the light .	你可以保存黑暗和燈光 。
and sometimes that means setting aside your personal opinion .	有時候這意味著你個人的觀點 。
how about a set of voices that have never been heard from before .	從來沒有聽過的聲音 。
but the conversation has begun , and together we can all learn .	但對話已經開始了 , 我們都能一起學習 。
i don't look like a motor vehicle .	我看起來不像摩托車 。
i thought i'd begin with a scene of war .	我想我先從戰爭的場景開始 。
so , he pulled me up , and i was fine .	所以 , 他把我拉起來 , 我很好 。
now , that is only a little bit hyperbolic .	現在 , 這只是一點熱帶 。
and i think that thing is social panafricanism .	我認為 , 重點是社會保健主義 。
they have trouble relating to other people .	他們對其他人感到困惑 。
it's a strange place inside a nanotube .	它是奈米圈內的奇怪的地方 。
get a knife . cut it into four portions .	把它切成四個部分 。
the mycelium absorbs the oil .	菌絲會吸收石油 。
by the way , the netherlands is an interesting story .	順道一提 , 荷蘭是一個有趣的故事 。
so scott collected the gong by himself .	所以蘇格特收集了他自己的目標 。
think about what happened , after all , to the poor frog .	想想發生了什麼事 , 在貧窮的冰箱裡 。
i am that refugee , and i am that girl .	我是那個難民 , 我是那個女孩 。
on the lips . nibble the ears maybe .	在肢體上 , 尼泊爾的耳朵可能是 。
