and i think that's where we are .	我認為這是我們所在的地方 。
first the a blocks hold themselves in place .	首先 , 鎖定自己 。
they lack even the most basic amenities .	他們甚至缺乏最基本的庇護 。
autonomy was our highest value .	自動化是我們最珍貴的價值 。
" i have a little web design company . "	「 我有一家網站設計公司 。 」
brown people , illegal .	棕色人 , 非法 。
congo will go from 60 to 120 .	剛果會從60到120到120歲 。
how could this have gone by like lightning ?	這怎麼會像光一樣 ?
and that was embarrassing .	這很尷尬 。
so she created a support group for parents like her .	所以她為像她一樣的父母創造一個支持團體 。
it's about cartography .	重點是漫畫 。
i'm going to tell you about that technology .	我要告訴各位這項科技 。
can we be much more gentle with light ?	我們能更溫柔嗎 ?
the first is zero tolerance .	第一 , 零 。
because teams always use technology to win games .	因為團隊總是用科技來贏遊戲 。
it makes no sense , if you think about it .	這並不合理 , 如果你想想它 。
you see the camera fixed on top .	你看到攝影機在上方 。
we don't do the everything else so well .	我們不這樣做 。
but still , i love imagining it .	但是 , 我很喜歡它 。
geologic process in action here .	這裡的地理過程 。
and do not believe that that isn't coming .	不相信那不是來的 。
i can explain you . i shall try .	我可以解釋一下 , 我試著 。
you add the droplet to the system .	你將乾旱加入系統 。
that is our shared human brilliance .	這是我們共享的人類智慧 。
but i'll tell you some of that today .	但我今天要告訴各位一些 。
i said , " something's wrong here . "	我說: 「 這裡有什麼問題 。 」
take me anywhere you want to go .	請我看看你想要去哪裡 。
why the hell should i learn this ? ok ?	為什麼我要學這個 ? 好嗎 ?
i have a daughter , mulan .	我有個女兒 , 穆斯蘭 。
and yet in effect , it is happening right now .	但事實上 , 它正在發生 。
so those options are all out .	這些選項都是出去的 。
we've got to show these kids interesting stuff .	我們必須展示這些孩子有趣的東西 。
i told you . they'll go there .	我告訴各位 , 他們會去那裡 。
today , i am going to talk about anger .	今天 , 我要談論憤怒 。
but over time , things started to go ok .	但隨著時間過去 , 事情開始沒關係 。
most of you said u , which is right .	大多數人都說過u , 沒錯 。
this is not fiction , nothing at all .	這不是小說 , 什麼都沒有
but i'll spare you that .	但是我會向各位說明 。
because they've seen it on the ground .	因為他們已經在地面上看到了 。
of course , not every stay is like that .	當然 , 不是每個留下的樣子 。
again , it sounds like a good idea .	同樣的 , 這聽起來像是個好主意 。
and they have lower health care costs .	他們有較低的健康照護成本 。
" not so fast , " say other people .	「 不快 」 說其他人 。
can we use cell phone tower data ?	我們能用手機大樓數據嗎 ?
the more i play , the better i work .	我玩得越多 , 我的工作越好 。
that's very , very clear .	非常明顯 。
and janitor man says nothing to me .	傑尼爾曼對我說什麼都不了 。
and charles started not liking that .	查爾斯開始不在乎它 。
and you might save a ton of money .	你可能省下一噸的錢 。
wikipedia changed the world , too .	維基百科也改變了世界 。
the other is obviously a computer mouse .	另一個顯然是電腦老鼠
it is travel in time , travel on time .	當時旅行 , 時間旅行 。
the phone rang and it was my doctor .	電話暴動 , 是我的醫生 。
so there , we experience the translation .	在那裡 , 我們體驗了翻譯 。
you put it on a cooking fire .	你把它放在烹飪的火上 。
i said , " move your normal hand . "	我說: 「 移動你的正常手 。 」
lp: yeah , absolutely .	賴瑞.佩吉:是的 , 絕對是 。
the best of both worlds in a way .	在某種程度上 , 世界上最好 。
then , and only then , hope will come .	然後 , 只有那時 , 希望會出現 。
it has focused on the here and now .	它專注於這裡 , 現在 。
it's far from perfect , obviously .	很明顯地 , 它是完美的 。
they need to be protected from humanity .	他們需要受到人類保護 。
who here has had surgery ?	這裡有誰手術 ?
now , think of what i told you .	想想我說的 。
and if they said yes , they built it .	如果他們說是的 , 他們就建造了 。
because it is now democratized .	因為現在已經民主化了 。
one website , not thousands .	一個網站 , 不是數以千計 。
and all because he decided to walk that day .	因為那天他決定走路 。
and that's a backdoor which will take over your computer .	這是電腦的背景 。
it's to say we operate on two levels .	意思是 , 我們在兩個層面上運作 。
we are not the only ones who care about our mates .	我們不是唯一關心我們的伴侶 。
so good luck . we're all in this with you .	好運 , 我們都跟你一起 。
so we're hoping that's what they'll do .	我們希望這是他們會做的 。
lb: well , the way forward is still the same .	lb:嗯 , 前方仍然一樣 。
and that's what i'm very passionate about .	這就是我非常熱情的 。
these adults , they're working in their field .	這些成年人在田野工作 。
because future people don't participate in markets today .	因為未來人們不參與市場 。
we're almost blindly reliant on it .	我們幾乎盲目地仰賴它 。
think of it as a project that spans over about 10 years .	想想看 , 花了十年的時間 。
they said no . they are not going to drink tea .	他們說不不 , 他們不會喝茶 。
so it's a very hard model to accept .	這是一個非常難接受的模型 。
who gets safe surgery and who doesn't ?	誰會安全手術 ?
we didn't stop with the lung on a chip .	我們不停在晶片上 。
zero is the number that's different from the others .	零和其他的數字不同 。
the first is the automotive industry .	第一是自動化產業 。
the site has adult content on it .	網站上有成人內容 。
i don't exercise regularly .	我不太興奮 。
so , that's just a rock in the hillside .	這只是山丘上的岩石 。
and we don't want to have this argument .	我們不想有這個論點 。
why was he recovering from surgery ?	為什麼他從手術中恢復 ?
what is a scientist with no laboratory ?	沒有實驗室的科學家是什麼 ?
and then you have something like this , which is interplast .	然後你有像這樣的東西 , 就是介面 。
right , it's gone ? or is it still up there ?	沒錯嗎 ? 還是還在上面嗎 ?
is a bridge female ? i don't know .	是個橋樑嗎 ? 我不知道 。
and i went trottin' down that hallway .	我去了ttrotin的那條夏天 。
and so far , they're all safe and highly effective .	目前為止 , 它們都是安全且有效的 。
second , we need to save our oldgrowth forests .	第二 , 我們需要拯救我們的舊森林 。
and that is the 40 years that women have advocated .	這是女性避免的40年 。
so you can preserve the darkness and make the light .	所以你可以保存黑暗 , 讓光亮 。
and sometimes that means setting aside your personal opinion .	有時 , 這表示 , 除了你個人的意見 。
how about a set of voices that have never been heard from before .	從未聽過的聲音 。
but the conversation has begun , and together we can all learn .	但對話已經開始了 , 我們都能一起學習 。
i don't look like a motor vehicle .	我看起來不像摩托車 。
i thought i'd begin with a scene of war .	我想我從戰爭開始 。
so , he pulled me up , and i was fine .	所以 , 他把我拉起來 , 我很好 。
now , that is only a little bit hyperbolic .	這只是一點氫氣 。
and i think that thing is social panafricanism .	我認為 , 事情是社會保健主義 。
they have trouble relating to other people .	他們對他人感到困惑 。
it's a strange place inside a nanotube .	這是一個奈米圈內的奇怪的地方 。
get a knife . cut it into four portions .	拿個刀 , 切成四個部分 。
the mycelium absorbs the oil .	菌絲會吸收石油
by the way , the netherlands is an interesting story .	順道一提 , 荷蘭是一個有趣的故事 。
so scott collected the gong by himself .	所以史考特把自己收集起來 。
think about what happened , after all , to the poor frog .	想想看 , 在貧窮的青蛙發生了什麼事 。
i am that refugee , and i am that girl .	我是難民 , 我是那個女孩 。
on the lips . nibble the ears maybe .	在嘴唇 , nibble的耳朵 。
they've expanded and enriched our lives .	他們已經擴大了 , 豐富了我們的生活 。
so tell us more about what we're actually looking at here .	所以 , 告訴我們更多關於我們在看的東西 。
and it felt kind of like being president , actually .	事實上 , 這感覺就像是總統 。
but it has an unexpected twist .	但它有一種令人驚訝的雙胞胎 。
this next chart looks at more recent data .	下一張圖表是比較近期的數據 。
