and i think that's where we are .	我認為那就是我們所在的地方 。
so , i have a strange career .	所以 , 我有很奇怪的職涯 。
make it go away . make it go away . "	把它消失了 。 把它消失了 。 」
i'm so sorry to say that .	很抱歉 , 我很抱歉 。
he said , " it's a what ? "	他說: 「 這是這樣嗎 ? 」
i call it my freedom staff .	我稱之為我的自由工作人員 。
here i am in my fourthgrade class .	這是我四年級的學生 。
try and build a political settlement first .	首先 , 試圖建立一個政治場所 。
we have to tell them that the culture has changed .	我們必須告訴他們 , 文化已經改變了 。
but not all types of movement are allowed .	但並非所有各式各樣的運動都被允許 。
there are two billion young people between 15 and 30 .	在15到30歲之間 , 有2億個年輕人 。
well what they found was mislabeled fish .	嗯 , 他們發現的魚是缺乏的 。
what percentage do you think switched ?	你認為 , 轉換的比例是多少 ?
moved to a house near a park .	搬到一個公園附近的房子 。
tm: are you man enough to be ?	湯姆:你是男人嗎 ?
this is from a global survey .	這是來自全球調查 。
in india there is a rape every three minutes .	在印度每三分鐘就有一台強暴 。
first the a blocks hold themselves in place .	首先 , 阻塞本身就存在了 。
they lack even the most basic amenities .	他們甚至缺乏最基本的救護 。
autonomy was our highest value .	自動化是我們最高的價值 。
" i have a little web design company . "	「 我有一家網站設計公司 。 」
brown people , illegal .	棕色人民 , 非法 。
congo will go from 60 to 120 .	剛果會從60到120年 。
how could this have gone by like lightning ?	怎麼會像燈光一樣 ?
and that was embarrassing .	那是很尷尬的 。
so she created a support group for parents like her .	所以她創造了一個支持團體 , 給她像她一樣的父母 。
it's about cartography .	重點是漫畫 。
i'm going to tell you about that technology .	我要告訴各位這個技術 。
can we be much more gentle with light ?	我們能不能更溫柔嗎 ?
the first is zero tolerance .	第一 , 零件是零 。
because teams always use technology to win games .	因為團隊總是用科技來贏得遊戲 。
it makes no sense , if you think about it .	如果你仔細想想看 , 它就不會合理 。
you see the camera fixed on top .	你可以看到攝影機在上面填滿了 。
we don't do the everything else so well .	我們不做其他的事 。
but still , i love imagining it .	但 , 我還很愛它 。
geologic process in action here .	這裡的地質過程 。
and do not believe that that isn't coming .	不要相信那不是來的 。
i can explain you . i shall try .	我可以解釋你們 , 我來試試試看 。
you add the droplet to the system .	你加入了這個系統 。
that is our shared human brilliance .	這就是我們共同的人類智慧 。
but i'll tell you some of that today .	但我今天要告訴各位一些 。
i said , " something's wrong here . "	我說: 「 這裡有什麼問題 。 」
take me anywhere you want to go .	任何你想要去的地方 。
why the hell should i learn this ? ok ?	為什麼我要學習這個呢 ?
i have a daughter , mulan .	我有個女兒 , 穆蘭 。
and yet in effect , it is happening right now .	但事實上 , 它現在正在發生 。
so those options are all out .	所以這些選項都是出去的 。
we've got to show these kids interesting stuff .	我們必須展示這些孩子有趣的東西 。
i told you . they'll go there .	我告訴你們 , 他們會去那裡 。
today , i am going to talk about anger .	今天 , 我要談談憤怒 。
but over time , things started to go ok .	但隨著時間過去 , 事情開始沒關係 。
most of you said u , which is right .	大部分的人都說 , 沒錯 。
this is not fiction , nothing at all .	這不是小說 , 什麼都沒有 。
but i'll spare you that .	但我會向各位說明 。
because they've seen it on the ground .	因為他們在地面上看到了它 。
of course , not every stay is like that .	當然 , 不是每個留下來都像這樣 。
again , it sounds like a good idea .	同樣的 , 它聽起來像是個好點子 。
and they have lower health care costs .	他們有較低的醫療照護成本 。
" not so fast , " say other people .	「 不要那麼快 , 」 說他人 。
can we use cell phone tower data ?	我們能否用手機來取得資料 ?
the more i play , the better i work .	我玩得越多 , 我的工作越好 。
that's very , very clear .	這很明顯 。
and janitor man says nothing to me .	珍妮佛人對我說不通 。
and charles started not liking that .	查爾斯開始並不在乎它 。
and you might save a ton of money .	你可能會省下一噸的錢 。
wikipedia changed the world , too .	維基百科也改變了世界 。
the other is obviously a computer mouse .	另一種是電腦老鼠 。
it is travel in time , travel on time .	它是時候旅行的 , 時間旅行 。
the phone rang and it was my doctor .	電話響起了 , 那是我的醫生 。
so there , we experience the translation .	所以 , 我們體驗到翻譯 。
you put it on a cooking fire .	你把它放在烹飪的火上 。
i said , " move your normal hand . "	我說: 「 移動你的正常手 。 」
lp: yeah , absolutely .	賴瑞.佩吉:是的 , 絕對是 。
the best of both worlds in a way .	在某種程度上 , 世界上最棒的兩種世界 。
then , and only then , hope will come .	接著 , 只有那時 , 希望會來 。
it has focused on the here and now .	它專注於這裡 , 現在 。
it's far from perfect , obviously .	很明顯地 , 它是從完美的 。
they need to be protected from humanity .	他們需要受到人性保護 。
who here has had surgery ?	誰有手術 ?
now , think of what i told you .	現在 , 想想我所說的 。
and if they said yes , they built it .	如果他們說是的 , 他們就建立了它 。
because it is now democratized .	因為現在已經被民主化了 。
one website , not thousands .	一個網站 , 不是數千個 。
and all because he decided to walk that day .	因為那天他決定要走路 。
and that's a backdoor which will take over your computer .	這是一間門 , 將你的電腦帶到你的電腦上 。
it's to say we operate on two levels .	意思是 , 我們在兩種層級上運作 。
we are not the only ones who care about our mates .	我們不是唯一關心我們的伴侶 。
so good luck . we're all in this with you .	好運 , 我們都跟你一起參與 。
so we're hoping that's what they'll do .	我們希望這就是他們會做的事 。
lb: well , the way forward is still the same .	賴瑞克:嗯 , 前面還是一樣 。
and that's what i'm very passionate about .	這就是我非常熱衷的 。
these adults , they're working in their field .	這些成人 , 他們在他們的領域工作 。
because future people don't participate in markets today .	因為未來人不會參與市場 。
we're almost blindly reliant on it .	我們幾乎是盲目地仰賴它 。
think of it as a project that spans over about 10 years .	想想看這個計畫 , 花了十年的時間 。
they said no . they are not going to drink tea .	他們說不不 , 他們不會喝茶 。
so it's a very hard model to accept .	所以 , 這是一個非常困難的模型 。
who gets safe surgery and who doesn't ?	誰會得到安全手術 ? 誰不 ?
we didn't stop with the lung on a chip .	我們沒有在晶片上停下來 。
zero is the number that's different from the others .	0是來自他人數的數字 。
the first is the automotive industry .	第一 , 自動化產業 。
the site has adult content on it .	網站上有成人內容 。
i don't exercise regularly .	我不經常練習 。
so , that's just a rock in the hillside .	所以 , 這只是山丘上的岩石 。
and we don't want to have this argument .	我們不想有這種爭論 。
why was he recovering from surgery ?	他為什麼要從手術中恢復 ?
what is a scientist with no laboratory ?	一個沒有勞動力的科學家是什麼 ?
and then you have something like this , which is interplast .	然後你有像這樣的東西 , 也就是交互作用 。
right , it's gone ? or is it still up there ?	沒錯 , 沒錯 , 還是它還在上面 ?
is a bridge female ? i don't know .	是橋樑女性嗎 ? 我不知道 。
and i went trottin' down that hallway .	我走下了tttin , 走下去 。
and so far , they're all safe and highly effective .	到目前為止 , 它們都是安全且有效的 。
second , we need to save our oldgrowth forests .	第二 , 我們需要拯救我們的老森林 。
and that is the 40 years that women have advocated .	而那是女性避免的40年 。
so you can preserve the darkness and make the light .	所以你可以保留黑暗 , 並讓燈光保留下來 。
and sometimes that means setting aside your personal opinion .	有時候 , 這意味著在你的個人意見下定居 。
how about a set of voices that have never been heard from before .	關於一組從來沒有聽過的聲音
but the conversation has begun , and together we can all learn .	但對話已經開始了 , 我們都能一起學習 。
i don't look like a motor vehicle .	我看起來不像摩托車 。
i thought i'd begin with a scene of war .	我以為我會從戰爭開始 。
