i want to leave you with one last thought .	我想要留給你們一個想法 。
because teams always use technology to win games .	因為團隊總是使用科技來贏 。
we can't put humans in the water .	我們不能把人類放在水裡 。
i can explain you . i shall try .	我可以解釋你 。
rm: ok , here we go , ok .	馬:好 , 我們去 , 好吧 。
you see the camera fixed on top .	你看到攝影機 。
that is our shared human brilliance .	這是我們分享人類的能力 。
why the hell should i learn this ? ok ?	為什麼他應該學會嗎 ?
i have a daughter , mulan .	我有一個女兒 , 穆斯蘭 。
so those options are all out .	所以這些選項都是出版的 。
you add the droplet to the system .	你把系統放到系統 。
we've got to show these kids interesting stuff .	我們必須展示這些有趣的東西 。
today , i am going to talk about anger .	今天 , 我要談一個憤怒 。
i said , " something's wrong here . "	我說: 「 沒錯 。 」
take me anywhere you want to go .	對我來說 , 你想要去 。
but i'll tell you some of that today .	但我今天要告訴你們一些 。
well what they found was mislabeled fish .	他們發現了不錯的魚類 。
and yet in effect , it is happening right now .	然而 , 效果是正確的 。
and all because he decided to walk that day .	因為他決定走到那天 。
one website , not thousands .	有一個網站 , 不是數千人 。
and they have lower health care costs .	他們有較低的醫療照護 。
" not so fast , " say other people .	「 不快 , 」 說: 「 其他人 。
again , it sounds like a good idea .	再一次 , 聽起來就像好玩 。
that's very , very clear .	這是非常明顯的 。
can we use cell phone tower data ?	我們可以用手機來使用手機 ?
because they've seen it on the ground .	因為他們已經看到它 。
of course , not every stay is like that .	當然 , 並非如此 。
this is not fiction , nothing at all .	這不是全部的 。
the more i play , the better i work .	我比較好玩 , 最好的工作 。
and janitor man says nothing to me .	日本人說不到我 。
but i'll spare you that .	但是我會告訴你 。
but why do i have to go to school ?	但為什麼我必須去學校 ?
it's not . a is true here .	這不是真的 。
this is what happened in tunisia .	這是在歐洲 。
i see the looks on your faces .	我看到臉上 。
it has focused on the here and now .	這裡有專注在這裡 。
they're always happy when i do that .	他們總是很高興 。
so there , we experience the translation .	因此 , 我們經歷了轉變 。
you put it on a cooking fire .	你把它放進火火 。
i said , " move your normal hand . "	我說: 「 移動你的正常手臂 。 」
lp: yeah , absolutely .	馬:對 , 是的 。
the best of both worlds in a way .	世界上最佳的世界 。
then , and only then , hope will come .	然後 , 只有希望 。
it is travel in time , travel on time .	在時間上 , 旅行是旅行 。
most of you said u , which is right .	大多數人說 , 右邊是對的 。
because it is now democratized .	因為它是民主化的 。
they need to be protected from humanity .	他們需要保護人類 。
who here has had surgery ?	誰有資源嗎 ?
and if they said yes , they built it .	如果他們說 , 是的 , 他們建立了它 。
now , think of what i told you .	想想 , 我告訴你們 。
it's far from perfect , obviously .	它是完美的 , 很顯然 。
but over time , things started to go ok .	但在時間上 , 事情開始好 。
and that's a backdoor which will take over your computer .	這是一個回到你的電腦 。
it's to say we operate on two levels .	這樣說 , 我們在兩個層面上 。
they've expanded and enriched our lives .	他們很興奮 , 鼓勵我們的生活 。
so scott collected the gong by himself .	所以 , 被他收集的目標 。
these adults , they're working in their field .	這些雕像 , 他們正在工作 。
so we're hoping that's what they'll do .	所以 , 我們希望它們會做什麼 。
because future people don't participate in markets today .	因為未來的人不會參與 。
and that's what i'm very passionate about .	這對我來說 , 我很興奮 。
lb: well , the way forward is still the same .	馬:嗯 , 方向仍然是一樣的 。
think of it as a project that spans over about 10 years .	想想這個計畫 , 大約10年 。
we're almost blindly reliant on it .	我們幾乎是很明顯的 。
they said no . they are not going to drink tea .	他們說不到 。
zero is the number that's different from the others .	0是其他的數量 。
i thought i'd begin with a scene of war .	我以為我從戰爭開始 。
we didn't stop with the lung on a chip .	我們不停停在座上 。
the site has adult content on it .	網站在它上 。
the first is the automotive industry .	首先是自行業 。
so it's a very hard model to accept .	所以這是一個非常困難的模型 。
so , that's just a rock in the hillside .	所以 , 這只是愛滋病 。
why was he recovering from surgery ?	為何他從陌生的手術嗎 ?
i don't exercise regularly .	我不太興奮 。
and we don't want to have this argument .	而我們不想有這種爭議 。
and then you have something like this , which is interplast .	然後你有類似的東西 。
what is a scientist with no laboratory ?	什麼是科學家 ?
right , it's gone ? or is it still up there ?	是嗎 ?
get a knife . cut it into four portions .	買了一套廚房 , 把四個報紙 。
so good luck . we're all in this with you .	很好幸運 , 我們都在這樣 。
who gets safe surgery and who doesn't ?	誰得到安全、誰不安全、誰 ?
and so far , they're all safe and highly effective .	所以 , 目前 , 他們都安全和高效率 。
so you can preserve the darkness and make the light .	所以 , 你可以預測黑暗和製造光 。
and sometimes that means setting aside your personal opinion .	有時 , 這表示在你的個人選擇 。
and that is the 40 years that women have advocated .	這四年 , 女性有革命 。
you both won . i congratulate both of you .	你兩者都贏得 。
but the conversation has begun , and together we can all learn .	但談話的對話很有意義 , 我們都能學習 。
second , we need to save our oldgrowth forests .	第二 , 我們需要拯救我們的祖先 。
i don't look like a motor vehicle .	我不看起來像月球一樣 。
how about a set of voices that have never been heard from before .	關於以前從來沒有聽過的聲音 。
we are not the only ones who care about our mates .	我們不是唯一的職業 。
the mycelium absorbs the oil .	冰淇淋是石油 。
think about what happened , after all , to the poor frog .	想想發生什麼事 , 在貧窮的貧民 。
and i think that thing is social panafricanism .	我認為這件事情是社會化的 。
it's a strange place inside a nanotube .	這是一個很奇怪的地方 。
they have trouble relating to other people .	他們有爭議 。
and i went trottin' down that hallway .	然後我走了這個路徑 。
i am that refugee , and i am that girl .	我很興奮 , 我是個女孩 。
by the way , the netherlands is an interesting story .	順便說 , 鄰居是很有趣的故事 。
is a bridge female ? i don't know .	我不知道 。 我不知道 。
on the lips . nibble the ears maybe .	在這張圖上 。
now , that is only a little bit hyperbolic .	這樣 , 這只是一個小的物理 。
now you know the lists i'm talking about .	各位知道 , 我正在談談談 。
this next chart looks at more recent data .	接下來 , 看看更多資料 。
we love this music so much we actually dance to it .	我們喜歡這個音樂 , 我們其實很喜歡它 。
here we have john von neumann .	這裡有約翰 。
so tell us more about what we're actually looking at here .	所以告訴我們 , 我們在這裡看什麼 。
now , it's not a false color view .	現在 , 這不是個不錯的顏色 。
now i'm making it available to schools .	我現在要做一個很可信的學校 。
you put these 10 samples at once in the cage .	一旦你放棄了一百五隻鯊魚 。
in this case , opposites attract .	在這個案例中 , 相反 。
they thought it would reduce their property values .	他們認為它會減少他們的權力 。
his union jack underpants were made in india .	他的信念是在印度 。
most of the comments are not " thank you . "	大部分的社區都不是 「 謝謝 。 」
and us , and i , and us are all part of you .	我和我們一樣 , 我都是你們的一部分 。
this one is called " what the fuck was i thinking ? "	這首詩叫做 「 我想什麼 ? 」
many people would say , well , that's very easy .	很多人會說 , 很容易 。
" now why does it do this , " i hear you ask .	「 現在 , 為什麼我聽到這個 , 我聽過 。 」
who had started a successful new tribe .	誰開始成功 。
and that's about it , that's all they know .	這對它來說 , 這是他們知道的 。
so , there's a fairly simple solution to this .	所以 , 有一個很簡單的解決方案 。
the engine of the fly is absolutely fascinating .	飛行的工程是非常容易的 。
