i want to leave you with one last thought .	我想要留下最後一個想法 。
so she created a support group for parents like her .	所以她為她的父母建立了一個支持 。
it's about cartography .	它是關於漫畫 。
i'm going to tell you about that technology .	我要告訴各位這個技術 。
can we be much more gentle with light ?	我們能用光來更高 ?
there are two billion young people between 15 and 30 .	有二十億名年輕人之間有兩十億名年輕人 。
it makes no sense , if you think about it .	這不合理 , 如果你想想它 。
and i will give you several examples .	我將給你們幾個例子 。
they lack even the most basic amenities .	他們甚至缺乏最基本的蜜蜂 。
because teams always use technology to win games .	因為團隊總是用科技來贏遊戲 。
we can't put humans in the water .	我們不能把人類放在水裡 。
i can explain you . i shall try .	我可以向你們解釋 。
rm: ok , here we go , ok .	馬:好吧 , 我們來吧 。
you see the camera fixed on top .	你看到攝影機在頂端上 。
that is our shared human brilliance .	這就是我們共享的人類智慧 。
why the hell should i learn this ? ok ?	為什麼我應該學到這個 ? 好嗎 ?
i have a daughter , mulan .	我有一位女兒 , 穆斯蘭 。
so those options are all out .	所以這些選項都是全部的 。
you add the droplet to the system .	你加入這個系統 。
we've got to show these kids interesting stuff .	我們必須展示這些孩子有趣的東西 。
today , i am going to talk about anger .	今天我要談憤怒 。
i said , " something's wrong here . "	我說: 「 這裡是錯的 。 」
take me anywhere you want to go .	把我帶到哪裡 。
but i'll tell you some of that today .	但我今天要告訴各位一些 。
well what they found was mislabeled fish .	他們發現的魚 。
and yet in effect , it is happening right now .	然而 , 它現在正在發生 。
and all because he decided to walk that day .	因為他決定走那天 。
one website , not thousands .	其中一個網站 , 不是數千人 。
and they have lower health care costs .	他們有較低的健康照護成本 。
" not so fast , " say other people .	「 不要那麼快 , 」
again , it sounds like a good idea .	同樣的 , 聽起來像個好主意 。
that's very , very clear .	這是非常清楚的 。
can we use cell phone tower data ?	我們能用手機來操控資料嗎 ?
because they've seen it on the ground .	因為他們在地上看到了 。
of course , not every stay is like that .	當然 , 不是這樣 。
this is not fiction , nothing at all .	這不是完整的 。
the more i play , the better i work .	我越多玩 , 我的工作越好 。
and janitor man says nothing to me .	詹姆士說我沒有 。
but i'll spare you that .	但我將要給你們看 。
but why do i have to go to school ?	但我為什麼要去學校 ?
it's not . a is true here .	這不是真的 。
this is what happened in tunisia .	這是在土耳亞發生的事 。
i see the looks on your faces .	我看到你的臉 。
it has focused on the here and now .	這裡有專注在這裡 。
they're always happy when i do that .	當我這麼做時 , 他們總是快樂 。
so there , we experience the translation .	所以 , 我們體驗到翻譯 。
you put it on a cooking fire .	你把它放在一個烹飪火上 。
i said , " move your normal hand . "	我說: 「 移動你的正常手 。 」
lp: yeah , absolutely .	賴:對 , 絕對是 。
the best of both worlds in a way .	全世界最好的 。
then , and only then , hope will come .	然後 , 最後 , 希望會來 。
it is travel in time , travel on time .	它在時間上旅行 。
most of you said u , which is right .	大多數人都說美國 , 這是對的 。
because it is now democratized .	因為現在已經民主化了 。
they need to be protected from humanity .	他們必須保護人類性 。
who here has had surgery ?	誰有手術 ?
and if they said yes , they built it .	如果他們說是的 , 他們就建造了 。
now , think of what i told you .	想想我所說的 。
it's far from perfect , obviously .	很顯然 , 很顯然 。
but over time , things started to go ok .	但隨著時間 , 事情開始了 。
and that's a backdoor which will take over your computer .	這是你電腦的背景 。
it's to say we operate on two levels .	說我們在兩個層面上操作 。
they've expanded and enriched our lives .	他們已經擴展了我們的生活 。
so scott collected the gong by himself .	所以 , 蘇格斯收集了他自己的目標 。
these adults , they're working in their field .	這些成年人 , 他們在他們的領域工作 。
so we're hoping that's what they'll do .	我們希望這是他們會做的 。
because future people don't participate in markets today .	因為未來人們不參與市場 。
and that's what i'm very passionate about .	這就是我對此感到熱情 。
lb: well , the way forward is still the same .	lb:嗯 , 獎勵仍然是相同的 。
think of it as a project that spans over about 10 years .	想想這個計畫 , 花了十年的時間 。
we're almost blindly reliant on it .	我們幾乎很盲目地對待它 。
they said no . they are not going to drink tea .	他們說不 , 他們不會喝茶 。
zero is the number that's different from the others .	0是其他的數字 。
i thought i'd begin with a scene of war .	我想我從戰爭開始 。
we didn't stop with the lung on a chip .	我們不停在晶片上 。
the site has adult content on it .	網站有成人在上面 。
the first is the automotive industry .	第一個是自動化工業 。
so it's a very hard model to accept .	所以這是一個非常困難的模式 。
so , that's just a rock in the hillside .	所以 , 這只是一個岩石 。
why was he recovering from surgery ?	為什麼他從手術中恢復 ?
i don't exercise regularly .	我不太多興奮 。
and we don't want to have this argument .	我們不想有這個論點 。
and then you have something like this , which is interplast .	然後你有一些類似的東西 , 會介紹 。
what is a scientist with no laboratory ?	什麼是沒有實驗室的科學家 ?
right , it's gone ? or is it still up there ?	沒錯嗎 ? 還是在哪裡 ?
get a knife . cut it into four portions .	拿著刀子 , 切入四個版本 。
so good luck . we're all in this with you .	好幸運 , 我們都跟你一起 。
who gets safe surgery and who doesn't ?	誰有安全的手術 , 誰沒有 ?
and so far , they're all safe and highly effective .	目前 , 他們都是安全和高效 。
so you can preserve the darkness and make the light .	所以你可以預防黑暗和光 。
and sometimes that means setting aside your personal opinion .	有時 , 那就表示在你個人的視角 。
and that is the 40 years that women have advocated .	這四年來 , 女人有投票 。
you both won . i congratulate both of you .	你兩者都贏了 。
but the conversation has begun , and together we can all learn .	但對談的對話有益 , 我們都能一起學習 。
second , we need to save our oldgrowth forests .	第二 , 我們必須拯救我們老的森林 。
i don't look like a motor vehicle .	我看起來不喜歡運動員 。
how about a set of voices that have never been heard from before .	以前從來沒有聽到的聲音 。
we are not the only ones who care about our mates .	我們並非唯一關乎我們的數學 。
the mycelium absorbs the oil .	冰川是石油 。
think about what happened , after all , to the poor frog .	想想 , 畢竟發生了什麼事 。
and i think that thing is social panafricanism .	我認為這一點是社群主義 。
it's a strange place inside a nanotube .	這是一個奇怪的地方 。
they have trouble relating to other people .	他們有麻煩來對別人感到困惑 。
and i went trottin' down that hallway .	我去了麻煩 。
i am that refugee , and i am that girl .	我就是那個難民 , 我就是那個女孩 。
by the way , the netherlands is an interesting story .	順便說 , 鄰居是個有趣的故事 。
is a bridge female ? i don't know .	一個橋樑嗎 ? 我不知道 。
on the lips . nibble the ears maybe .	在圖書上 , nibbbbbbbbbbart 。
now , that is only a little bit hyperbolic .	現在 , 這只是有點乾淨 。
now you know the lists i'm talking about .	各位現在知道llter我在說的 。
this next chart looks at more recent data .	下一個角色看看更多最近資料 。
we love this music so much we actually dance to it .	我們很喜歡這個音樂 。
here we have john von neumann .	我們有johngiohn 。
so tell us more about what we're actually looking at here .	所以 , 告訴我們 , 我們其實在看什麼 。
now , it's not a false color view .	現在 , 這不是一個錯的顏色 。
now i'm making it available to schools .	我現在可以在學校做得很大 。
you put these 10 samples at once in the cage .	你把這些10個樣子放在校園裡 。
in this case , opposites attract .	在這個案例中 , 相反的軌跡 。
they thought it would reduce their property values .	他們認為它會減少他們的特性價值 。
